"","X.1","X","iid_W","id_W","wave_W","partner_W","pid_W","samerace_W","match","gender_W","order_W","age_W","tuition_W","race_W","imprace_W","imprelig_W","income_W","goal_W","date_W","go_out_W","sportsAct_W","tvsportsAct_W","exerciseAct_W","diningAct_W","museumsAct_W","artAct_W","hikingAct_W","gamingAct_W","clubbingAct_W","readingAct_W","tvAct_W","theaterAct_W","moviesAct_W","concertsAct_W","musicAct_W","shoppingAct_W","yogaAct_W","exphappy_W","attrPref_W","sincPref_W","intelPref_W","funPref_W","ambPref_W","sharPref_W","dec_W","attrRating_W_of_M","sincRating_W_of_M","intelRating_W_of_M","funRating_W_of_M","ambRating_W_of_M","sharRating_W_of_M","likeRating_W_of_M","prob_W","met_W","goalMeetNew_W","goalFunNight_W","goalOther_W","goalGetDate_W","goalSeriousRel_W","goalSayDid_W","date7_W","date5_W","date3_W","date4_W","date6_W","date1_W","date2_W","raceAsian_W","raceWhite_W","rateOther_W","raceLatino_W","raceBlack_W","go_out1_W","go_out4_W","go_out2_W","go_out3_W","go_out7_W","go_out5_W","go_out6_W","fieldLaw_W","fieldMath_W","fieldPoliSci_W","fieldBusiness_W","fieldEngin_W","fieldAcademia_W","fieldSocialSci_W","fieldSocialWork_W","fieldUndecided_W","fieldMedicine_W","fieldHistReligPhil_W","fieldEnglish_W","fieldScience_W","fieldFilm_W","fieldLanguages_W","fieldArts_W","fieldArch_W","fieldOther_W","careerCreative_W","careerLaw_W","careerInternational_W","careerAcademic_W","careerFinance_W","careerUndecided_W","careerEngineer_W","careerPsychology_W","careerMedicine_W","careerSports_W","careerSocialWork_W","careerRealEstate_W","careerOther_W","careerSpeech_W","careerArch_W","careerPolitics_W","careerJourn_W","activityAvg_W","raterDecSum_W","decSum_W","attrRatingAvg_W_of_M","sincRatingAvg_W_of_M","intelRatingAvg_W_of_M","funRatingAvg_W_of_M","ambRatingAvg_W_of_M","sharRatingAvg_W_of_M","likeRatingAvg_W_of_M","decAvg_W_of_M","raterDecAvg_W","attrRatingGuess_W_of_M","sincRatingGuess_W_of_M","intelRatingGuess_W_of_M","funRatingGuess_W_of_M","ambRatingGuess_W_of_M","sharRatingGuess_W_of_M","likeRatingGuess_W_of_M","gender_M","order_M","age_M","tuition_M","race_M","imprace_M","imprelig_M","income_M","goal_M","date_M","go_out_M","sportsAct_M","tvsportsAct_M","exerciseAct_M","diningAct_M","museumsAct_M","artAct_M","hikingAct_M","gamingAct_M","clubbingAct_M","readingAct_M","tvAct_M","theaterAct_M","moviesAct_M","concertsAct_M","musicAct_M","shoppingAct_M","yogaAct_M","exphappy_M","attrPref_M","sincPref_M","intelPref_M","funPref_M","ambPref_M","sharPref_M","dec_M","attrRating_M_of_W","sincRating_M_of_W","intelRating_M_of_W","funRating_M_of_W","ambRating_M_of_W","sharRating_M_of_W","likeRating_M_of_W","prob_M","met_M","goalMeetNew_M","goalFunNight_M","goalOther_M","goalGetDate_M","goalSeriousRel_M","goalSayDid_M","date7_M","date5_M","date3_M","date4_M","date6_M","date1_M","date2_M","raceAsian_M","raceWhite_M","rateOther_M","raceLatino_M","raceBlack_M","go_out1_M","go_out4_M","go_out2_M","go_out3_M","go_out7_M","go_out5_M","go_out6_M","fieldLaw_M","fieldMath_M","fieldPoliSci_M","fieldBusiness_M","fieldEngin_M","fieldAcademia_M","fieldSocialSci_M","fieldSocialWork_M","fieldUndecided_M","fieldMedicine_M","fieldHistReligPhil_M","fieldEnglish_M","fieldScience_M","fieldFilm_M","fieldLanguages_M","fieldArts_M","fieldArch_M","fieldOther_M","careerCreative_M","careerLaw_M","careerInternational_M","careerAcademic_M","careerFinance_M","careerUndecided_M","careerEngineer_M","careerPsychology_M","careerMedicine_M","careerSports_M","careerSocialWork_M","careerRealEstate_M","careerOther_M","careerSpeech_M","careerArch_M","careerPolitics_M","careerJourn_M","activityAvg_M","raterDecSum_M","decSum_M","attrRatingAvg_M_of_W","sincRatingAvg_M_of_W","intelRatingAvg_M_of_W","funRatingAvg_M_of_W","ambRatingAvg_M_of_W","sharRatingAvg_M_of_W","likeRatingAvg_M_of_W","decAvg_M_of_W","raterDecAvg_M","attrRatingGuess_M_of_W","sincRatingGuess_M_of_W","intelRatingGuess_M_of_W","funRatingGuess_M_of_W","ambRatingGuess_M_of_W","sharRatingGuess_M_of_W","likeRatingGuess_M_of_W","raceAsian_M_Cross_raceAsian_W","raceAsian_M_Cross_raceWhite_W","raceAsian_M_Cross_raceLatino_W","raceAsian_M_Cross_raceBlack_W","raceWhite_M_Cross_raceAsian_W","raceWhite_M_Cross_raceWhite_W","raceWhite_M_Cross_raceLatino_W","raceWhite_M_Cross_raceBlack_W","raceLatino_M_Cross_raceAsian_W","raceLatino_M_Cross_raceWhite_W","raceBlack_M_Cross_raceAsian_W","raceBlack_M_Cross_raceWhite_W","careerCreative_M_Cross_careerInternational_W","careerCreative_M_Cross_careerAcademic_W","careerCreative_M_Cross_careerFinance_W","careerLaw_M_Cross_careerCreative_W","careerLaw_M_Cross_careerLaw_W","careerLaw_M_Cross_careerInternational_W","careerLaw_M_Cross_careerAcademic_W","careerLaw_M_Cross_careerFinance_W","careerFinance_M_Cross_careerCreative_W","careerFinance_M_Cross_careerLaw_W","careerFinance_M_Cross_careerInternational_W","careerFinance_M_Cross_careerAcademic_W","careerFinance_M_Cross_careerFinance_W","careerFinance_M_Cross_careerUndecided_W","careerFinance_M_Cross_careerPsychology_W","careerFinance_M_Cross_careerMedicine_W","careerFinance_M_Cross_careerSocialWork_W","careerUndecided_M_Cross_careerAcademic_W","careerMedicine_M_Cross_careerAcademic_W","fieldLaw_M_Cross_fieldLaw_W","fieldLaw_M_Cross_fieldAcademia_W","fieldLaw_M_Cross_fieldSocialSci_W","fieldLaw_M_Cross_fieldSocialWork_W","fieldPoliSci_M_Cross_fieldPoliSci_W","fieldPoliSci_M_Cross_fieldBusiness_W","fieldPoliSci_M_Cross_fieldAcademia_W","fieldPoliSci_M_Cross_fieldScience_W","fieldBusiness_M_Cross_fieldLaw_W","fieldBusiness_M_Cross_fieldPoliSci_W","fieldBusiness_M_Cross_fieldBusiness_W","fieldBusiness_M_Cross_fieldEngin_W","fieldBusiness_M_Cross_fieldAcademia_W","fieldBusiness_M_Cross_fieldSocialSci_W","fieldBusiness_M_Cross_fieldSocialWork_W","fieldBusiness_M_Cross_fieldEnglish_W","fieldBusiness_M_Cross_fieldScience_W","fieldBusiness_M_Cross_fieldLanguages_W","fieldEngin_M_Cross_fieldEngin_W","fieldEngin_M_Cross_fieldAcademia_W","fieldEngin_M_Cross_fieldSocialSci_W","fieldEngin_M_Cross_fieldSocialWork_W","fieldEngin_M_Cross_fieldEnglish_W","fieldEngin_M_Cross_fieldScience_W","fieldEngin_M_Cross_fieldLanguages_W","fieldScience_M_Cross_fieldPoliSci_W","fieldScience_M_Cross_fieldBusiness_W","fieldScience_M_Cross_fieldHistReligPhil_W","fieldScience_M_Cross_fieldScience_W"
"272",272,272,157,16,7,5,162,1,0,0,3,28,25,4,5,3,38,1,6,1,8,7,8,8,6,6,9,2,9,7,4,6,7,5,6,6,3,4,14.29,16.33,16.33,18.37,18.37,16.33,0,3,5,7,2,5,2,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.29411764705882,2,4,5.93333333333333,6.86666666666667,7.93333333333333,6.2,7.33333333333333,6.13333333333333,6.33333333333333,0.266666666666667,0.133333333333333,4.69075287950656,6.06898414936471,6.67878711786982,5.61012315194011,6.04384911087614,6.10164297612743,4.41887966514556,1,3,27,25,4,1,1,42,2,6,2,3,3,3,8,7,7,6,2,8,5,4,3,9,10,10,7,3,4,15.22,15.22,19.57,17.39,13.04,19.57,0,5,5,6,6,7,3,5,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.76470588235294,6,12,7.8,7.46666666666667,7.46666666666667,7.53333333333333,7.6,6,7.13333333333333,0.8,0.4,6.91591803984241,6.74245894930606,6.65271063031476,6.67743276414207,7.44613689548252,5.61299476815834,6.19236396259714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"273",273,273,157,16,7,6,163,0,0,0,6,28,25,4,5,3,38,1,6,1,8,7,8,8,6,6,9,2,9,7,4,6,7,5,6,6,3,4,14.29,16.33,16.33,18.37,18.37,16.33,0,5,7,6,5,5,4,3,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.29411764705882,2,8,7,7.73333333333333,7.8,7.4,7.13333333333333,6.86666666666667,7.23333333333333,0.533333333333333,0.133333333333333,5.77855026081662,6.95322302103651,6.67370420628998,6.94625825891311,6.12728137147859,6.75950686413224,5.01616769793675,1,6,26,25,2,1,1,56,4,3,3,6,2,2,4,8,8,4,1,1,8,1,6,6,4,6,2,1,2,12,20,20,20,16,12,0,7,6,6,6,7,4,5,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11764705882353,6,12,7.66666666666667,7.4,7.46666666666667,7.53333333333333,7.6,5.93333333333333,7.13333333333333,0.8,0.4,7.9880836470682,7.96780405059419,7.44854018029451,7.61220341300938,7.3805940355021,6.06487907184728,7.31496079581598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",274,274,157,16,7,7,164,0,0,0,13,28,25,4,5,3,38,1,6,1,8,7,8,8,6,6,9,2,9,7,4,6,7,5,6,6,3,4,14.29,16.33,16.33,18.37,18.37,16.33,0,5,6,6,7,7,6,6,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.29411764705882,2,6,6.8,7.93333333333333,8.26666666666667,7,6.86666666666667,6.33333333333333,6.86666666666667,0.4,0.133333333333333,5.48166635202908,7.07407956352637,7.16852442011779,6.27785106687985,5.44801305547224,5.39394514298713,4.73252616102578,1,13,27,25,2,1,1,31,1,6,2,7,5,5,6,7,7,7,1,3,7,2,5,6,4,6,2,2,5,20.51,23.08,20.51,17.95,2.56,15.38,1,8,7,8,9,7,6,8,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82352941176471,5,12,7.6,7.33333333333333,7.33333333333333,7.33333333333333,7.6,5.8,6.93333333333333,0.733333333333333,0.266666666666667,7.98508431048903,7.86484808455312,7.76428082471918,7.47826283892678,7.7261222382358,5.92442151621706,7.03533493490168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",275,275,157,16,7,8,165,0,0,0,5,28,25,4,5,3,38,1,6,1,8,7,8,8,6,6,9,2,9,7,4,6,7,5,6,6,3,4,14.29,16.33,16.33,18.37,18.37,16.33,0,6,7,7,4,5,4,4,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.29411764705882,2,4,7.46666666666667,7.06666666666667,6.8,5.8,6,5.53333333333333,5.53333333333333,0.266666666666667,0.133333333333333,6.32357114561425,6.37920155333436,5.52887003748442,5.2272727550801,4.92514719269407,4.93161343218093,5.51189920380065,1,5,30,25,2,4,7,52,3,6,3,3,1,6,6,7,7,2,1,1,10,8,8,8,5,5,2,2,6,16.67,12.5,20.83,18.75,12.5,18.75,1,9,7,8,6,8,5,7,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82352941176471,7,12,7.53333333333333,7.33333333333333,7.33333333333333,7.53333333333333,7.53333333333333,5.86666666666667,7,0.733333333333333,0.4,8.46263739195768,7.89117894494488,8.21052378754591,8.00009742973831,8.20067604183152,5.23141396955801,7.29390197017398,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",276,276,157,16,7,9,166,0,0,0,15,28,25,4,5,3,38,1,6,1,8,7,8,8,6,6,9,2,9,7,4,6,7,5,6,6,3,4,14.29,16.33,16.33,18.37,18.37,16.33,0,6,7,7,7,7,6,7,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.29411764705882,2,4,6.93333333333333,6.53333333333333,7.06666666666667,6.26666666666667,7.33333333333333,5.8,5.93333333333333,0.266666666666667,0.133333333333333,7.00409933432991,5.76896624669573,5.77560514468752,5.89699586799652,6.16995296176736,5.39305829469341,0,1,15,26,25,6,1,9,80,5,5,2,5,5,9,4,4,2,5,1,3,9,1,5,8,7,10,1,7,6,27.78,19.44,19.44,27.78,2.78,2.78,1,8,8,8,8,7,6,8,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.05882352941176,8,12,7.6,7.26666666666667,7.33333333333333,7.4,7.6,5.8,6.93333333333333,0.733333333333333,0.466666666666667,7.50936315927368,6.97809377996626,7.30084813133674,7.46105896750771,7.88488730153394,5.99693657869256,7.33875457422042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",497,497,2,2,1,1,11,1,0,0,10,24,25,2,2,5,65,1,5,1,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,4,45,5,25,20,0,5,0,5,7,8,4,6,3,6,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,4,4,5.66666666666667,9,8.22222222222222,5.55555555555556,6.44444444444444,5.55555555555556,6.22222222222222,0.444444444444444,0.444444444444444,5.93118362538392,8.72167367932002,8.34728199198429,5.75629373472322,6.89638667859672,5.79574842224551,6.17564488765532,1,10,27,25,2,7,3,42,1,5,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,0,8,7,6,9,7,4,7,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47058823529412,0,6,7.66666666666667,7.11111111111111,8.11111111111111,7.33333333333333,7.55555555555556,6.77777777777778,7.66666666666667,0.666666666666667,0,7.50073865537361,7.47330421197332,7.82461119242475,7.5099624642449,7.2837801542965,5.66654607753106,7.27306474220727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498",498,498,2,2,1,10,20,1,0,0,5,24,25,2,2,5,65,1,5,1,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,4,45,5,25,20,0,5,1,6,7,8,7,9,8,8,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,4,9,7.66666666666667,7.33333333333333,7.88888888888889,8.33333333333333,8.33333333333333,7.22222222222222,8.33333333333333,0.888888888888889,0.333333333333333,6.95827717210155,6.71730613084409,7.77103696416145,8.29967995518028,8.75614072093999,6.69294127339233,6.13680490762025,1,5,24,25,2,1,1,42,1,1,1,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,0,6,5,7,7,9,7,6,9,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,6,7.88888888888889,7.33333333333333,8,7.55555555555556,7.33333333333333,6.44444444444444,7.77777777777778,0.666666666666667,0.111111111111111,7.28867293105622,7.47596531559641,7.91142062963853,7.06074851042559,7.70901798641774,6.41775679445047,7.2674297074428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",499,499,2,2,1,2,12,1,0,0,9,24,25,2,2,5,65,1,5,1,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,4,45,5,25,20,0,5,0,8,5,6,6,9,6,7,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,4,4,7,6.77777777777778,7.22222222222222,6.77777777777778,6.66666666666667,6.11111111111111,6.88888888888889,0.444444444444444,0.444444444444444,7.77843230043866,0,7.03993240106824,7.4205700835177,8.03926356250732,6.01577638774429,0,1,9,22,25,2,1,1,29,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,0,7,6,10,6,6,5,8,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,3,6,7.77777777777778,7.22222222222222,7.66666666666667,7.66666666666667,7.66666666666667,6.66666666666667,7.55555555555556,0.666666666666667,0.333333333333333,7.43557836965896,6.94825252763965,8.77037162112889,6.64000120047861,6.24392046643485,5.17422590669381,7.66606869642215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500",500,500,2,2,1,3,13,0,0,0,6,24,25,2,2,5,65,1,5,1,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,4,45,5,25,20,0,5,0,5,8,9,6,3,4,6,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,4,4,4.77777777777778,7.88888888888889,8.77777777777778,7.11111111111111,6.22222222222222,6.11111111111111,6.44444444444444,0.444444444444444,0.444444444444444,4.77024629522114,7.34849043230228,8.70245320860225,6.60783273641043,5.93664066010867,6.55910882217348,6.67270900251421,1,6,22,25,4,3,5,42,2,7,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70588235294118,10,6,7.44444444444444,6.77777777777778,7.66666666666667,7.22222222222222,7.22222222222222,6.11111111111111,7.33333333333333,0.555555555555556,1,9.73310483535526,8.80351279123836,9.46216881975989,9.56201553090104,9.34674243288006,9.04874734948296,9.86701661190629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",501,501,2,2,1,4,14,1,1,0,1,24,25,2,2,5,65,1,5,1,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,4,45,5,25,20,0,5,1,7,9,7,6,5,7,7,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,4,8,8.33333333333333,7.44444444444444,7.44444444444444,7.77777777777778,6.77777777777778,7.33333333333333,7.77777777777778,0.777777777777778,0.333333333333333,8.30977020927941,6.70909452124949,7.58840322838861,7.67061426258154,5.68119327405855,10,7.08160090471664,1,1,23,25,2,1,1,56,2,4,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,1,9,9,9,9,9,9,9,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52941176470588,10,6,7.55555555555556,6.88888888888889,7.77777777777778,7.33333333333333,7.33333333333333,6.22222222222222,7.44444444444444,0.555555555555556,1,7.63617867803633,7.43095058658135,7.69479409430447,8.18918503596666,8.4348899410764,7.66482707390772,7.88125453766139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",502,502,2,2,1,5,15,0,0,0,3,24,25,2,2,5,65,1,5,1,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,4,45,5,25,20,0,5,0,6,8,7,9,7,8,8,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,4,3,5.66666666666667,7.55555555555556,7.77777777777778,7,6.44444444444444,6.44444444444444,6.11111111111111,0.333333333333333,0.444444444444444,5.83481141325271,7.08168831605014,7.70741401272435,6.37499535275352,5.74959851999201,5.73013155176235,5.67857511085151,1,3,24,25,3,3,1,36,1,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,1,10,10,10,10,7,8,10,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41176470588235,9,6,7.44444444444444,6.77777777777778,7.66666666666667,7.22222222222222,7.55555555555556,6.33333333333333,7.33333333333333,0.555555555555556,0.888888888888889,7.84969260582145,7.54138917632044,8.3648935831582,7.19547750471488,8.15979146094853,6.29776959895799,7.881949729766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503",503,503,2,2,1,6,16,1,0,0,2,24,25,2,2,5,65,1,5,1,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,4,45,5,25,20,0,5,0,8,7,8,3,6,2,6,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,4,3,5.33333333333333,8.55555555555556,7.55555555555556,4.55555555555556,6,5.11111111111111,5.55555555555556,0.333333333333333,0.444444444444444,5.17900382186639,8.32379367380052,7.24363558264351,4.63096468647623,4.97929066241944,5.43669262555841,5.76592463543605,1,2,25,25,2,9,2,42,1,5,1,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,1,7,8,7,5,7,7,7,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,8,6,7.77777777777778,7,8,7.77777777777778,7.55555555555556,6.44444444444444,7.66666666666667,0.555555555555556,0.777777777777778,7.5788874733862,6.52517137251745,7.52045465843713,7.74768929335839,7.33639597173576,6.71039466742377,7.2645439621622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
