"","iid","id","gender","wave","round","order","partner","pid","match","int_corr","samerace","met_o","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","goal 6","goal 1","goal 2","goal 5","goal 4","goal 3","date 7","date 6","date 1","date 5","date 4","date 3","date 2","race 4","race 1","race 2","race 3","race 6","go_out 4","go_out 2","go_out 1","go_out 3","go_out 7","go_out 5","go_out 6","field_cd 5","field_cd 9","field_cd 3","field_cd 11","field_cd 1","field_cd 8","field_cd 2","field_cd 12","field_cd 4","field_cd 6","field_cd 10","field_cd 7","field_cd 14","field_cd 13","field_cd 16","field_cd 15","field_cd 18","career_c 10","career_c 5","career_c 3","career_c 9","career_c 6","career_c 1","career_c 2","career_c 7","career_c 4","career_c 11","career_c 8","career_c 15","career_c 13","activityAvg","raterCount","rateeCount","match Own Sum","match Partner Sum"
"399",33,13,0,2,16,2,7,46,0,-0.49,1,2,30,3,25,2,4,8,41,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,0,8,7,9,5,6,4,6,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.11764705882353,14,15,0,0
"400",33,13,0,2,16,9,8,47,0,-0.18,1,2,30,3,25,2,4,8,41,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,0,4,5,6,7,7,4,6,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.11764705882353,14,15,0,0
"401",33,13,0,2,16,13,9,48,0,0.21,1,2,30,3,25,2,4,8,41,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,1,8,7,6,6,7,8,7,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.11764705882353,14,15,0,0
"402",33,13,0,2,16,16,10,49,0,-0.15,0,2,30,3,25,2,4,8,41,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,0,6,7,8,5,7,5,7,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.11764705882353,14,15,0,0
"403",33,13,0,2,16,1,11,50,0,-0.46,0,2,30,3,25,2,4,8,41,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,1,7,9,7,7,10,5,7,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.11764705882353,14,15,0,0
"404",33,13,0,2,16,10,12,51,0,0.3,1,2,30,3,25,2,4,8,41,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,0,7,5,9,1,9,2,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.11764705882353,14,15,0,0
"405",33,13,0,2,16,11,13,52,0,-0.22,1,2,30,3,25,2,4,8,41,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,1,9,9,8,9,7,9,8,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.11764705882353,14,15,0,0
"406",33,13,0,2,16,6,14,53,0,-0.24,1,2,30,3,25,2,4,8,41,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,0,8,7,5,6,7,4,6,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.11764705882353,14,15,0,0
"407",33,13,0,2,16,7,15,54,0,-0.29,1,2,30,3,25,2,4,8,41,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,0,5,6,5,5,6,8,5,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.11764705882353,14,15,0,0
"408",33,13,0,2,16,14,16,55,0,-0.15,0,2,30,3,25,2,4,8,41,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,0,7,7,6,6,6,4,5,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.11764705882353,14,15,0,0
"409",34,14,0,2,16,4,1,40,0,0.01,1,2,21,8,25,4,2,2,42,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,0,4,4,5,4,4,6,5,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.05882352941176,14,15,0,0
"410",34,14,0,2,16,5,2,41,0,-0.2,1,2,21,8,25,4,2,2,42,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,0,3,4,7,4,4,6,5,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.05882352941176,14,15,0,0
"411",34,14,0,2,16,6,3,42,0,0.35,1,2,21,8,25,4,2,2,42,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,0,5,4,5,6,7,6,5,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.05882352941176,14,15,0,0
"412",34,14,0,2,16,9,4,43,0,-0.07,0,2,21,8,25,4,2,2,42,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,0,4,4,6,4,6,6,5,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.05882352941176,14,15,0,0
"413",34,14,0,2,16,13,5,44,0,-0.24,0,2,21,8,25,4,2,2,42,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,0,4,6,5,4,5,3,5,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.05882352941176,14,15,0,0
"414",34,14,0,2,16,16,6,45,0,-0.05,0,2,21,8,25,4,2,2,42,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,0,4,5,6,5,6,5,5,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.05882352941176,14,15,0,0
"415",34,14,0,2,16,3,7,46,1,-0.08,0,2,21,8,25,4,2,2,42,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,1,9,8,9,7,8,6,8,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.05882352941176,14,15,0,0
"416",34,14,0,2,16,10,8,47,0,0.12,0,2,21,8,25,4,2,2,42,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,0,3,3,5,3,5,3,5,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.05882352941176,14,15,0,0
"417",34,14,0,2,16,14,9,48,0,0.43,0,2,21,8,25,4,2,2,42,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,0,5,4,3,3,2,2,4,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.05882352941176,14,15,0,0
"418",34,14,0,2,16,1,10,49,1,-0.01,1,2,21,8,25,4,2,2,42,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,1,7,8,8,7,8,6,7,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.05882352941176,14,15,0,0
"419",34,14,0,2,16,2,11,50,0,0.68,0,2,21,8,25,4,2,2,42,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,0,4,4,6,6,7,4,5,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.05882352941176,14,15,0,0
"420",34,14,0,2,16,11,12,51,0,-0.19,0,2,21,8,25,4,2,2,42,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,0,3,3,4,2,2,2,3,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.05882352941176,14,15,0,0
"421",34,14,0,2,16,12,13,52,0,0.35,0,2,21,8,25,4,2,2,42,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,0,4,4,5,4,5,3,4,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.05882352941176,14,15,0,0
"422",34,14,0,2,16,7,14,53,0,0.24,0,2,21,8,25,4,2,2,42,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,0,5,4,6,3,7,3,5,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.05882352941176,14,15,0,0
"425",35,15,0,2,16,1,1,40,0,-0.25,0,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,1,6,8,9,7,7,8,7,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"426",35,15,0,2,16,2,2,41,0,-0.27,0,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,0,5,9,8,6,7,6,6,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"427",35,15,0,2,16,3,3,42,0,0.19,0,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,0,6,8,9,8,7,9,8,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"428",35,15,0,2,16,6,4,43,0,0.26,1,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,0,6,8,8,8,7,7,8,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"429",35,15,0,2,16,10,5,44,0,-0.09,1,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,0,5,8,7,7,7,5,6,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"430",35,15,0,2,16,13,6,45,1,-0.01,1,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,1,7,8,9,7,8,9,8,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"431",35,15,0,2,16,16,7,46,1,0.01,1,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,1,8,8,9,9,8,10,8,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"432",35,15,0,2,16,7,8,47,0,-0.21,1,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,0,5,6,8,8,7,8,6,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"433",35,15,0,2,16,11,9,48,0,0.45,1,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,1,8,8,7,8,7,6,7,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"434",35,15,0,2,16,14,10,49,1,0.18,0,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,1,7,9,9,9,9,10,8,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"435",35,15,0,2,16,15,11,50,1,0.27,0,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,1,6,8,8,10,8,9,8,10,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"436",35,15,0,2,16,8,12,51,0,0.09,1,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,1,8,8,6,6,7,6,7,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"437",35,15,0,2,16,9,13,52,0,0.43,1,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,0,6,7,10,7,7,9,7,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"438",35,15,0,2,16,4,14,53,1,-0.2,1,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,1,8,8,8,8,8,6,8,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"439",35,15,0,2,16,5,15,54,0,-0.29,1,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,0,6,8,8,6,7,9,7,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"440",35,15,0,2,16,12,16,55,0,0.33,0,2,25,2,25,2,9,7,17,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,20,23,23,22,7,5,40,10,15,15,10,10,8,9,9,9,0,6,8,8,8,8,6,8,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.88235294117647,14,15,0,0
"441",36,16,0,2,16,7,1,40,0,-0.04,0,2,26,2,25,2,7,8,42,2,5,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,20,25,20,15,15,5,40,5,10,30,5,10,8,7,8,8,0,2,5,2,3,1,3,2,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.70588235294118,14,15,0,0
"442",36,16,0,2,16,8,2,41,0,-0.39,0,2,26,2,25,2,7,8,42,2,5,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,20,25,20,15,15,5,40,5,10,30,5,10,8,7,8,8,0,1,2,2,1,8,2,2,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.70588235294118,14,15,0,0
"443",36,16,0,2,16,9,3,42,0,0.29,0,2,26,2,25,2,7,8,42,2,5,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,20,25,20,15,15,5,40,5,10,30,5,10,8,7,8,8,0,2,2,4,1,5,1,2,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.70588235294118,14,15,0,0
"444",36,16,0,2,16,12,4,43,0,0.05,1,2,26,2,25,2,7,8,42,2,5,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,20,25,20,15,15,5,40,5,10,30,5,10,8,7,8,8,0,1,1,1,1,1,1,1,6,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.70588235294118,14,15,0,0
"446",36,16,0,2,16,3,6,45,0,-0.06,1,2,26,2,25,2,7,8,42,2,5,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,20,25,20,15,15,5,40,5,10,30,5,10,8,7,8,8,0,2,2,5,2,8,4,3,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.70588235294118,14,15,0,0
"447",36,16,0,2,16,6,7,46,0,0.29,1,2,26,2,25,2,7,8,42,2,5,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,20,25,20,15,15,5,40,5,10,30,5,10,8,7,8,8,0,2,5,4,3,4,2,3,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.70588235294118,14,15,0,0
"448",36,16,0,2,16,13,8,47,0,0.16,1,2,26,2,25,2,7,8,42,2,5,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,20,25,20,15,15,5,40,5,10,30,5,10,8,7,8,8,0,1,3,5,1,2,1,1,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.70588235294118,14,15,0,0
"449",36,16,0,2,16,1,9,48,0,0.28,1,2,26,2,25,2,7,8,42,2,5,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,20,25,20,15,15,5,40,5,10,30,5,10,8,7,8,8,0,3,1,2,2,2,3,2,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.70588235294118,14,15,0,0
"450",36,16,0,2,16,4,10,49,1,0,0,2,26,2,25,2,7,8,42,2,5,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,20,25,20,15,15,5,40,5,10,30,5,10,8,7,8,8,1,4,5,8,8,10,8,8,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.70588235294118,14,15,0,0
"451",36,16,0,2,16,5,11,50,0,-0.02,0,2,26,2,25,2,7,8,42,2,5,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,20,25,20,15,15,5,40,5,10,30,5,10,8,7,8,8,0,5,4,8,5,8,3,5,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.70588235294118,14,15,0,0
