"","X.1","X","iid","id","gender","wave","round","order","partner","pid","match","sameRace","age","fieldCD","race","imprace","imprelig","goal","date","goOut","careerCD","exphappy","expnum","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","decRating","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","probRating","met","youCall","themCall","dateAfter","numDatesAfter","careerLaw","careerAcad","careerPsych","careerMed","careerEngin","careerCreative","careerCorp","careerRealEstate","careerIntAffairs","careerUnd","careerSpeech","careerPolitics","careerSports","careerOther","careerJourn","careerArch","date3","date4","date5","date6","date7","fieldLaw","fieldMath","fieldSocialSci","fieldMed","fieldEngin","fieldEng","fieldHum","fieldBusEconFin","fieldEducAca","fieldSci","fieldSocWork","fieldUnd","fieldPoliSci","fieldFilm","fieldArts","fieldLang","fieldArch","fieldOther","goalfunNight","goalMeetNew","goalGetDate","goalSerRel","goalSayDid","goalOther","goOut1","goOut2","goOut3","goOut4","raceBlack","raceWhite","raceLatino","raceAsian","raceNativeAmer","raceOther","surIID","surPID","decRaterSum","decRateeSum","decWaveSum","decRaterAvg","decRateeAvg","decWaveAvg","decRaterAvgAdj","attrRateeAvg","sincRateeAvg","intelRateeAvg","funRateeAvg","ambRateeAvg","sharRateeAvg","likeRateeAvg","probRateeAvg","dec","combRateeAvg","combRatingExcGuess","combRatingIncGuess","combRatingInc","combRatingExc"
"1860",1860,2700,198,5,0,9,20,20,12,225,0,0,23,13,4,8,5,2,3,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,-0.71038037080384,-0.922569644898496,6,7,7,6,6,-0.48614304245916,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,205,226,0,5,103,-4.59511985013459,-0.806087669376791,0.2875,-0.2875,0.0183976009360333,0.367500000000001,0.0824999999999996,0.5875,0.0975000000000001,-0.3525,0.700229932792616,0.5525,0,-0.0291533785493805,-0.496660881252934,-0.552136437075421,-0.706364352720499,-0.704356343678828
"1861",1861,2701,198,5,0,9,20,14,13,226,0,0,23,13,4,8,5,2,3,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,-0.71038037080384,1.0968573369747,7,7,6,6,6,0.0451373848946272,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,199,224,0,13,103,-4.59511985013459,1.93600237161243,0.2575,-0.2575,2.41714855953126,0.0199999999999996,-0.0524999999999993,1.42,0.395,0.452500000000001,1.79036865002056,-0.157500000000001,0,2.04783986038808,0.187479033877226,0.209433777951201,0.143871450355162,0.570997360934663
"1862",1862,2702,198,5,0,9,20,11,14,227,0,0,23,13,4,8,5,2,3,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,-0.71038037080384,-0.417712899430197,5,5,5,5,5,0.0451373848946272,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,206,217,0,7,103,-4.59511985013459,0.588078693916109,0.315,-0.315,0.873074959710218,-0.2625,-0.702500000000001,0.4425,-0.100000000000001,-0.3325,0.342086377276808,0.0824999999999996,0,0.601080010301045,-0.261741865097124,-0.299899225185812,-0.360985295113137,-0.186287757267785
"1863",1863,2703,198,5,0,9,20,6,15,228,0,1,23,13,4,8,5,2,3,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,-0.71038037080384,1.0968573369747,8,8,8,8,5,0.0451373848946272,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,197,232,0,1,103,-4.59511985013459,-0.806087669376791,0.2675,-0.2675,-0.507892273932548,0.33,0.297499999999999,-1.3775,-0.325,-0.88,-0.760618780495548,0.0525000000000002,0,-0.691532907934962,-1.13333116070596,-1.10620910456304,0.143871450355162,0.570997360934663
"1864",1864,2704,198,5,0,9,20,9,16,229,0,0,23,13,4,8,5,2,3,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,-0.71038037080384,0.0871438460381012,6,8,6,6,5,0.0451373848946272,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,196,228,0,8,103,-4.59511985013459,0.991259786704445,0.25,-0.25,1.15796741263495,-0.565,0.29,0.7375,0.645,0.3725,0.577707137484576,0,0,0.908978112274656,-0.28887668443915,-0.315542923645386,-0.192699713290371,0.0661406154663642
"1865",1865,2705,198,5,0,9,20,18,17,230,0,0,23,13,4,8,5,2,3,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,-0.71038037080384,-0.417712899430197,5,5,5,5,6,-0.48614304245916,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,202,233,0,4,103,-4.59511985013459,-0.806087669376791,0.27,-0.27,-0.309989882969569,-0.5525,-1.1825,-0.0449999999999999,-0.617500000000001,-0.215,-1.13604119175993,0.3175,0,-0.750706248035429,-0.956546977591013,-0.90036618618401,-0.538078770897732,-0.451927970944679
"1866",1866,2706,198,5,0,9,20,7,18,231,0,0,23,13,4,8,5,2,3,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,-0.71038037080384,-0.417712899430197,5,5,4,4,5,-0.48614304245916,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,211,220,0,5,103,-4.59511985013459,-0.806087669376791,0.2625,-0.2625,0.0510188741716889,-0.64,-0.567500000000001,0.6125,0.0599999999999996,-0.1075,-0.110305482322108,-0.1925,0,-0.28845809250907,-0.764452099696602,-0.764096331803614,-0.538078770897732,-0.451927970944679
"1867",1867,2707,198,5,0,9,20,2,19,232,0,0,23,13,4,8,5,2,3,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,-0.71038037080384,-0.922569644898496,4,4,4,4,2,-2.07998432452052,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,208,215,0,2,103,-4.59511985013459,-0.806087669376791,0.3,-0.3,-0.962415347682688,0.295,-0.3325,-1.0525,-0.645,0.23,-0.974248269750591,-0.2675,0,-0.91425042893669,-1.08241077852674,-1.09257609373692,-1.23764478007429,-1.50127698470951
"1868",1868,2708,198,5,0,9,20,4,20,233,0,1,23,13,4,8,5,2,3,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,-0.71038037080384,-0.922569644898496,6,6,7,6,5,-0.48614304245916,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,202,226,0,5,103,-4.59511985013459,-0.664291365971442,0.2875,-0.2875,-0.401329448029406,-0.25,-0.3575,0.3325,0.0575000000000001,0.2975,-0.132296753274832,0.665,0,-0.39930585575856,-0.755877782229958,-0.702445024546432,-0.706364352720499,-0.704356343678828
"1869",1869,2709,199,6,0,9,20,15,1,214,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,-0.71038037080384,-1.93228313583509,10,10,5,6,5,0.576417812248414,8,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,209,218,7,3,103,-0.405465108108164,-0.806087669376791,0.24,0.16,-0.122961249751809,-0.274999999999999,-0.3575,0.2225,-0.15,-0.6375,0.213280361696561,-0.32,0,-0.238589519144013,-0.341361535954002,-0.206898476176443,-0.688748564796839,-0.677932661793339
"1870",1870,2710,199,6,0,9,20,17,2,215,1,0,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,1.40722290104071,0.0871438460381012,6,8,6,8,5,1.1076982396022,8,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,197,226,7,8,103,-0.619039208406224,0.627435902045057,0.26,0.09,0.686046326492458,0.0649999999999995,0.195,1.13,0.825000000000001,0.6475,1.19032111402477,0.425,1,0.834601114187429,0.0205322936767334,0.0949681374403621,0.867354995560336,0.597421042820151
"1871",1871,2711,199,6,0,9,20,4,3,216,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,-0.71038037080384,-2.43713988130339,6,6,6,7,2,-1.54870389716673,7,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,197,231,7,1,103,-0.619039208406224,-0.806087669376791,0.2575,0.0925,-2.03891736445933,-0.995,-0.7225,-0.405,-0.5175,-0.54,-0.782610051448273,-0.1475,0,-1.20920502842813,-1.0157071773991,-0.796809987916868,-1.56540804975799,-1.99292188923506
"1872",1872,2712,199,6,0,9,20,10,4,217,1,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,1.40722290104071,1.601714082443,9,9,8,9,8,0.0451373848946272,6,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,196,219,7,13,103,-0.619039208406224,1.85247019158884,0.24,0.11,1.52115092132525,0.29,1.435,0.305,1.315,0.672499999999999,1.22487882552191,0.4625,1,1.532833312812,0.155316830042322,0.294225480168798,1.01802478945944,0.823425733668812
"1873",1873,2713,199,6,0,9,20,1,5,218,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,1.40722290104071,-0.922569644898496,9,9,4,9,4,0.0451373848946272,8,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,205,228,7,3,103,-0.847297860387204,-0.806087669376791,0.245,0.055,-0.544863050266292,-0.159999999999999,0.0975000000000001,-0.92,0.399999999999999,-0.6425,-1.3292502151303,-0.905,1,-0.893400311591126,-0.623807492853007,-0.55929794488116,0.176596880345613,-0.438716130001934
"1874",1874,2714,199,6,0,9,20,18,6,219,1,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,1.40722290104071,1.601714082443,10,10,10,9,10,1.63897866695599,9,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,195,233,7,9,103,-0.847297860387204,1.01556955712821,0.245,0.055,1.210161449812,0.2225,-0.00250000000000039,1.0925,0.0974999999999993,0.760000000000001,1.05523187817232,0.4925,1,1.09365429503751,0.0335078276193227,0.102364842676451,1.54930521681323,1.62034637469949
"1875",1875,2715,199,6,0,9,20,6,7,220,0,0,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,-0.71038037080384,-1.93228313583509,10,8,10,8,7,1.1076982396022,9,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,203,227,7,3,103,-0.619039208406224,-0.806087669376791,0.25,0.1,-0.714493671091703,0.659999999999999,0.615,0.3725,0.27,0.47,0.197572311016043,0.279999999999999,0,-0.441003009817484,-0.479404225746936,-0.386672879905159,-0.511655089012244,-0.412292448116445
"1876",1876,2716,199,6,0,9,20,13,8,221,1,0,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,1.40722290104071,-0.417712899430197,10,9,6,9,2,1.1076982396022,9,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,200,228,7,5,103,-0.847297860387204,-0.806087669376791,0.2375,0.0625,0.0988634082506514,0.105,0.305000000000001,-0.2425,-0.364999999999999,0.14,-0.418183275660258,-0.0324999999999998,1,-0.375135845595466,-0.504587848354382,-0.398927632490603,0.69906941373757,0.344992670086002
"1877",1877,2717,199,6,0,9,20,8,9,222,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,-0.71038037080384,-1.93228313583509,9,9,9,2,2,-1.54870389716673,5,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,212,223,7,1,103,-0.619039208406224,-0.806087669376791,0.27,0.08,-2.47169292271903,-0.180000000000001,0.245000000000001,-2.5025,-1.37,-1.32,-1.99841317412036,-1.18,0,-1.75873125540539,-1.34534026988468,-1.03732533587758,-1.39712246793522,-1.74049351650091
"1878",1878,2718,199,6,0,9,20,2,10,223,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,-0.71038037080384,-1.93228313583509,10,10,5,10,10,1.63897866695599,8,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,206,221,7,1,103,-0.405465108108164,-0.806087669376791,0.2925,0.1075,-0.394805193382275,0.2275,-0.3,-0.985,-0.5325,-0.21,-0.220261837085732,-0.5075,0,-0.473718233281599,-0.607208229803045,-0.525796303797727,-0.334561613227648,-0.146652234439552
"1879",1879,2719,199,6,0,9,20,20,11,224,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,-0.71038037080384,-1.42742639036679,10,10,4,10,2,0.0451373848946272,6,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,213,217,7,6,103,-0.405465108108164,-0.00286945237263586,0.265,0.135,-0.0838157218690224,0.41,0.34,-0.2475,-0.225000000000001,0.285,-0.345926242529875,0.235,0,-0.144203805590511,-0.495226015322143,-0.263880240269115,-0.697556458758669,-0.691144502736083
"1880",1880,2720,199,6,0,9,20,5,12,225,0,0,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,1.40722290104071,0.5920005915064,10,8,6,7,2,1.1076982396022,9,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,202,220,7,5,103,-0.847297860387204,-0.806087669376791,0.245,0.055,0.0575431288188203,0.32,0.1225,0.74,0.17,-0.165,0.627972899662232,0.5125,1,-0.040190546965246,-0.281529384712356,-0.209598549578755,1.0356405773831,0.849849415554301
"1881",1881,2721,199,6,0,9,20,19,13,226,1,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,1.40722290104071,1.0968573369747,7,8,8,8,3,1.1076982396022,6,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,204,223,7,13,103,-0.847297860387204,1.91686493405206,0.215,0.085,2.41279905643318,0.337499999999999,0.0775000000000006,1.4475,0.470000000000001,0.722499999999999,1.67727068512083,-0.119999999999999,1,2.00231155853536,0.391712385152504,0.492242595902933,1.20392615920587,1.10227778828845
"1882",1882,2722,199,6,0,9,20,16,14,227,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,-0.71038037080384,-0.922569644898496,10,10,6,8,4,0.576417812248414,8,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,206,229,7,7,103,-0.619039208406224,0.798956835095779,0.285,0.065,0.925268996887268,-0.3225,-0.775,0.4275,-0.0649999999999995,-0.297499999999999,0.386068919182258,0.0674999999999999,0,0.703431583721768,-0.0673645723290191,0.0717381556836522,-0.352177401151307,-0.173075916325041
"1883",1883,2723,199,6,0,9,20,11,15,228,0,0,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,-0.71038037080384,-0.417712899430197,9,9,4,9,4,0.0451373848946272,8,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,208,217,7,1,103,-0.405465108108164,-0.806087669376791,0.2975,0.1025,-0.555736808011511,0.46,0.282499999999999,-1.1725,-0.29,-0.845,-0.785751661584377,0.0350000000000001,0,-0.715858712990893,-0.718076282503702,-0.561272706452625,-0.360985295113137,-0.186287757267785
"1884",1884,2724,199,6,0,9,20,14,16,229,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,-0.71038037080384,-1.93228313583509,2,10,6,10,2,-1.54870389716673,3,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,210,214,7,8,103,-0.619039208406224,1.23916071560994,0.2425,0.1075,1.49940340583481,0.00499999999999989,0.449999999999999,0.875,0.68,0.48,1.04109463255985,0.2075,0,1.25988625133487,0.267404380821504,0.35286882507969,-1.39712246793522,-1.74049351650091
"1885",1885,2725,199,6,0,9,20,3,17,230,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,-0.71038037080384,-1.93228313583509,4,4,4,10,4,-2.07998432452052,8,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,194,227,7,4,103,-0.619039208406224,-0.806087669376791,0.275,0.075,-0.233873578753039,-0.315,-0.962499999999999,0.0650000000000004,-0.73,-0.1125,-0.869004330191122,0.319999999999999,0,-0.636321859440317,-0.574988002454799,-0.428936971785148,-1.57421594371982,-2.00613373017781
"1886",1886,2726,199,6,0,9,20,12,18,231,0,0,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,-0.71038037080384,-1.42742639036679,3,3,8,8,2,-1.54870389716673,7,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,194,223,7,5,103,-0.619039208406224,0.124026902113878,0.2575,0.0925,0.107562414446826,-0.2925,-0.305000000000001,0.56,-0.04,-0.0374999999999996,0.109607227205144,-0.085,0,0.113732181255283,-0.454537910277287,-0.303162579198293,-1.22883688611246,-1.48806514376676
"1887",1887,2727,199,6,0,9,20,7,19,232,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,-0.71038037080384,-1.93228313583509,9,7,2,7,2,-2.07998432452052,3,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,195,221,7,2,103,-0.405465108108164,-0.806087669376791,0.2625,0.1375,-0.871075782622851,0.0549999999999997,-0.4575,-0.927499999999999,-0.6675,0.14,-0.851725474442552,-0.1225,0,-0.842962975480731,-0.781312940187326,-0.634127906878583,-1.57421594371982,-2.00613373017781
"1888",1888,2728,199,6,0,9,20,9,20,233,0,0,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,-0.71038037080384,1.0968573369747,10,10,6,8,2,-0.48614304245916,9,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,204,220,7,5,103,-0.619039208406224,-0.80608766937679,0.24,0.11,-0.453523485206455,-0.245,-0.375,0.380000000000001,0.23,0.492500000000001,0.134740108293972,0.48,0,-0.374957015429758,-0.470976170815366,-0.254103252200948,-0.0332220254294341,0.305357147257769
"1889",1889,2729,200,7,0,9,20,14,1,214,0,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,-0.71038037080384,0.5920005915064,10,10,7,9,6,1.1076982396022,6,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,210,229,3,3,103,-1.38629436111989,-0.806087669376791,0.2775,-0.0775,-0.299116125224351,-0.0424999999999995,-0.409999999999999,0.0975000000000001,-0.205,-0.555,0.26511692894227,-0.265000000000001,0,-0.280028955219624,0.395701331847052,0.0921832018042075,0.329772820101587,0.849849415554301
"1890",1890,2730,200,7,0,9,20,16,2,215,0,0,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,-0.71038037080384,0.0871438460381012,8,8,8,8,6,1.1076982396022,6,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,208,214,3,8,103,-1.73460105538811,1.14945345217683,0.265,-0.115,1.02313281659423,0.0749999999999993,0.2375,1.185,0.915,1.05,1.57673916076551,0.5825,0,1.24977514317886,0.97061369937405,0.699123477812951,0.161487238278821,0.597421042820151
"1891",1891,2731,200,7,0,9,20,3,3,216,0,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,-0.71038037080384,-1.42742639036679,7,7,6,7,6,0.0451373848946272,6,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,197,231,3,1,103,-1.73460105538811,-0.806087669376791,0.2675,-0.1175,-2.04544161910646,-1.0175,-0.7775,-0.3725,-0.5275,-0.640000000000001,-0.886283185939691,-0.19,0,-1.24593749147432,-0.216246671555067,-0.430165664847084,-0.697556458758669,-0.691144502736083
"1892",1892,2732,200,7,0,9,20,9,4,217,1,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,1.40722290104071,1.0968573369747,10,10,8,10,6,1.1076982396022,6,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,194,232,3,13,103,-2.19722457733622,1.82639469930041,0.25,-0.15,1.67555828130735,0.0775000000000006,1.3425,0.335,1.2775,0.855,0.982974845041937,0.19,1,1.49497594188323,0.959258949125146,0.62111889153647,1.20392615920587,1.10227778828845
"1893",1893,2733,200,7,0,9,20,20,5,218,0,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,-0.71038037080384,0.0871438460381012,7,9,5,9,6,0.576417812248414,5,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,202,222,3,3,103,-1.73460105538811,-0.806087669376791,0.255,-0.105,-0.412203205774624,-0.04,0.0800000000000001,-0.9775,0.5175,-0.5425,-1.28212606308874,-0.8225,0,-0.833472312746719,0.0957764088339754,-0.124317145529439,-0.0156062375057749,0.331780829143258
"1894",1894,2734,200,7,0,9,20,17,6,219,0,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,-0.71038037080384,0.5920005915064,9,8,8,8,6,1.1076982396022,6,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,205,231,3,9,103,-1.73460105538811,1.21011104963926,0.25,-0.1,1.25800598389096,0.135,0.0374999999999996,1.135,0.0649999999999995,1.0025,1.10863925048608,0.54,0,1.1922520946721,1.01097853386488,0.602617493090095,0.329772820101587,0.849849415554301
"1895",1895,2735,200,7,0,9,20,5,7,220,0,0,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,-0.71038037080384,0.0871438460381012,10,9,7,8,6,1.1076982396022,6,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,202,224,3,3,103,-1.38629436111989,-0.806087669376791,0.2675,-0.0675,-0.712318919542659,0.5625,0.4875,0.5575,0.225,0.49,0.153589769110594,0.215,0,-0.454938939936285,0.32472614148107,0.0158511290828488,0.161487238278821,0.597421042820151
