"","iidW","idW","wave","partnerW","pidW","match","sameRace","ageW","tuitionWealthIndW","impraceW","impreligW","incomeWealthIndW","dateW","goOutW","sportsPhysActW","tvsportsMiscActW","exercisePhysActW","diningWealthIndW","museumsArtActW","artArtActW","hikingPhysActW","gamingMiscActW","clubbingMiscActW","readingArtActW","tvMiscActW","theaterArtActW","moviesArtActW","concertsMiscActW","musicArtActW","shoppingWealthIndW","yogaPhysActW","exphappyW","expnumW","attrPrefW","sincPrefW","intelPrefW","funPrefW","ambPrefW","sharPrefW","decW","attrRatingbyWofM","sincRatingbyWofM","intelRatingbyWofM","funRatingbyWofM","ambRatingbyWofM","sharRatingbyWofM","likeRatingbyWofM","probRatingbyWofM","metW","goalMeetNewW","goalFunNightW","goalOtherW","goalGetDateW","goalSeriousRelW","goalSayDidW","date7W","date5W","date3W","date4W","date6W","date1W","date2W","raceAsianW","raceWhiteW","rateOtherW","raceLatinoW","raceBlackW","fieldLawW","fieldMathW","fieldPoliSciW","fieldBusinessW","fieldEnginW","fieldAcademiaW","fieldSocialSciW","fieldSocialWorkW","fieldUndecidedW","fieldMedicineW","fieldHistReligPhilW","fieldEnglishW","fieldScienceW","fieldFilmW","fieldLanguagesW","fieldArtsW","fieldArchW","fieldOtherW","careerCreativeW","careerLawW","careerInternationalW","careerAcademicW","careerFinanceW","careerUndecidedW","careerEngineerW","careerPsychologyW","careerMedicineW","careerSportsW","careerSocialWorkW","careerRealEstateW","careerOtherW","careerSpeechW","careerArchW","careerPoliticsW","careerJournW","attrAvgRatingbyWofM","sincAvgRatingbyWofM","intelAvgRatingbyWofM","funAvgRatingbyWofM","ambAvgRatingbyWofM","sharAvgRatingbyWofM","likeAvgRatingbyWofM","probAvgRatingbyWofM","decAvgbyWofM","raterDecAvgW","attrRatingGuessbyWofM","sincRatingGuessbyWofM","intelRatingGuessbyWofM","funRatingGuessbyWofM","ambRatingGuessbyWofM","sharRatingGuessbyWofM","likeRatingGuessbyWofM","probRatingGuessbyWofM","ageM","tuitionWealthIndM","impraceM","impreligM","incomeWealthIndM","dateM","goOutM","sportsPhysActM","tvsportsMiscActM","exercisePhysActM","diningWealthIndM","museumsArtActM","artArtActM","hikingPhysActM","gamingMiscActM","clubbingMiscActM","readingArtActM","tvMiscActM","theaterArtActM","moviesArtActM","concertsMiscActM","musicArtActM","shoppingWealthIndM","yogaPhysActM","exphappyM","expnumM","attrPrefM","sincPrefM","intelPrefM","funPrefM","ambPrefM","sharPrefM","decM","attrRatingbyMofW","sincRatingbyMofW","intelRatingbyMofW","funRatingbyMofW","ambRatingbyMofW","sharRatingbyMofW","likeRatingbyMofW","probRatingbyMofW","metM","goalMeetNewM","goalFunNightM","goalOtherM","goalGetDateM","goalSeriousRelM","goalSayDidM","date7M","date5M","date3M","date4M","date6M","date1M","date2M","raceAsianM","raceWhiteM","rateOtherM","raceLatinoM","raceBlackM","fieldLawM","fieldMathM","fieldPoliSciM","fieldBusinessM","fieldEnginM","fieldAcademiaM","fieldSocialSciM","fieldSocialWorkM","fieldUndecidedM","fieldMedicineM","fieldHistReligPhilM","fieldEnglishM","fieldScienceM","fieldFilmM","fieldLanguagesM","fieldArtsM","fieldArchM","fieldOtherM","careerCreativeM","careerLawM","careerInternationalM","careerAcademicM","careerFinanceM","careerUndecidedM","careerEngineerM","careerPsychologyM","careerMedicineM","careerSportsM","careerSocialWorkM","careerRealEstateM","careerOtherM","careerSpeechM","careerArchM","careerPoliticsM","careerJournM","attrAvgRatingbyMofW","sincAvgRatingbyMofW","intelAvgRatingbyMofW","funAvgRatingbyMofW","ambAvgRatingbyMofW","sharAvgRatingbyMofW","likeAvgRatingbyMofW","probAvgRatingbyMofW","decAvgbyMofW","raterDecAvgM","attrRatingGuessbyMofW","sincRatingGuessbyMofW","intelRatingGuessbyMofW","funRatingGuessbyMofW","ambRatingGuessbyMofW","sharRatingGuessbyMofW","likeRatingGuessbyMofW","probRatingGuessbyMofW"
"2435",388,10,15,2,398,0,1,24,27,1,6,47,4,2,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4,4,4,22,17,15,15,15,16,0,5,6,6,6,6,6,5,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.23529411764706,7.41176470588235,7.52941176470588,8.41176470588235,7.11764705882353,6.52941176470588,7.29411764705882,6.38235294117647,0.705882352941177,0.0555555555555556,7.85724942607634,9.81031993161703,7.82838033557061,6.94886583644661,7.77157437025449,9.34808432184265,7.10632764237664,9.00217467044563,29,25,7,2,42,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,4,45,10,10,30,0,5,0,6,7,7,7,7,8,6,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.02777777777778,6.55555555555556,6.52777777777778,6.94444444444444,6.61111111111111,5.55555555555556,5.97222222222222,5.02777777777778,0.5,0.411764705882353,10,0,5.634907948473,10,4.98459711182365,10,10,7.5388868394131
"2436",388,10,15,3,399,1,1,24,27,1,6,47,4,2,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4,4,4,22,17,15,15,15,16,1,6,7,8,6,8,6,6,9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.52941176470588,6.88235294117647,7.17647058823529,6.76470588235294,7.23529411764706,6,6.05882352941176,5.47058823529412,0.294117647058824,0,4.9929106221511,5.8358337925623,5.26769623124321,0,5.09406823334188,5.03379086895045,5.95190589704115,6.02224096023829,29,12,1,1,48,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,4,25,10,20,20,10,15,1,7,10,9,8,6,6,9,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.97222222222222,6.38888888888889,6.41666666666667,6.88888888888889,6.66666666666667,5.66666666666667,5.80555555555556,4.69444444444444,0.444444444444444,0,10,10,6.42561523371878,8.63381523131673,1.63265785106057,9.96410704757576,0,0
"2437",388,10,15,4,400,0,1,24,27,1,6,47,4,2,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4,4,4,22,17,15,15,15,16,0,5,8,8,7,8,7,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.23529411764706,7.64705882352941,8.05882352941176,7.17647058823529,8.29411764705882,6.58823529411765,7.14705882352941,5.35294117647059,0.823529411764706,0.0555555555555556,8.08091408587738,7.62613106476709,8.76265484908266,7.58074638441925,10,0,7.01085334408587,6.097662585723,26,25,7,7,42,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,4,70,5,20,3,1,1,1,6.5,7,6.5,7,6,6,6.5,7.5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6.55555555555556,6.55555555555556,6.94444444444444,6.66666666666667,5.66666666666667,5.94444444444444,4.72222222222222,0.444444444444444,0.411764705882353,10,0,7.79232921895377,0,10,2.2236277776947,0,5.55318173343019
"2438",388,10,15,5,401,0,1,24,27,1,6,47,4,2,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4,4,4,22,17,15,15,15,16,0,5,8,8,6,6,8,4,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.41176470588235,8.29411764705882,8.23529411764706,6.11764705882353,7.94117647058824,5.64705882352941,6.29411764705882,5.23529411764706,0.529411764705882,0.0555555555555556,8.25551681991066,0,5.21295138272737,5.32664834177005,8.07024057415406,7.2363034026483,5.06737759010121,5.28557491101032,31,25,1,1,42,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,4,35,0,25,20,0,20,0,4,5,6,6,5,6,5,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.13888888888889,6.66666666666667,6.58333333333333,7,6.72222222222222,5.66666666666667,6.02777777777778,4.97222222222222,0.5,0.0588235294117647,10,10,10,9.54158144579748,9.30510115914077,10,2.21122168984574,2.78261163067043
"2439",388,10,15,6,402,0,0,24,27,1,6,47,4,2,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4,4,4,22,17,15,15,15,16,0,3,8,8,8,8,7,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.23529411764706,8.35294117647059,8.17647058823529,6.47058823529412,8.29411764705882,5,5.52941176470588,4.88235294117647,0.117647058823529,0.0555555555555556,10,8.46710705976348,7.75933435589243,5.61840042175385,7.25945444787945,0,1.32015672159158,7.81518803395459,29,13,1,1,42,4,2,10,2,6,9,6,6,9,7,4,3,3,5,8,4,4,6,9,6,4,25,20,15,25,10,5,1,7,7,5,7,5,7,6,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.97222222222222,6.55555555555556,6.63888888888889,6.94444444444444,6.72222222222222,5.61111111111111,5.97222222222222,4.91666666666667,0.444444444444444,0.588235294117647,10,0,10,3.29655176329714,10,10,0,2.23468917671779
"2440",388,10,15,7,403,0,1,24,27,1,6,47,4,2,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4,4,4,22,17,15,15,15,16,0,5,8,8,7,6,5,4,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.88235294117647,8.17647058823529,8,6.05882352941176,7.05882352941176,5.05882352941176,5.41176470588235,5.35294117647059,0.176470588235294,0.0555555555555556,6.44406501231309,8.08808626948536,6.07152249240205,8.43438697891206,4.94489639688758,5.07063289312629,6.07735278032706,3.54618697183684,22,25,6,6,42,5,3,9,8,3,7,4,3,5,3,3,5,6,5,8,3,6,2,1,6,4,20,25,20,15,5,15,0,7,4,5,7,7,6,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.97222222222222,6.72222222222222,6.63888888888889,6.94444444444444,6.61111111111111,5.66666666666667,6.02777777777778,5.02777777777778,0.5,0.647058823529412,10,8.06395885236927,8.64803845975143,3.44428579898494,10,0.541942433117516,6.60858693139495,10
"2441",388,10,15,8,404,0,1,24,27,1,6,47,4,2,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4,4,4,22,17,15,15,15,16,0,5,7,7,6,7,6,4,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.47058823529412,8.41176470588235,7.76470588235294,6.94117647058824,7.29411764705882,5.88235294117647,6.88235294117647,5.94117647058824,0.647058823529412,0.0555555555555556,6.39926233666105,7.15789115232998,8.31258644953589,7.51203831882327,8.90689453375697,4.94964989842736,8.49367395175173,9.88341551758132,23,25,1,4,42,5,2,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,4,25,14,25,25,3,8,1,9,7,8,8,7,6,9,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.86111111111111,6.55555555555556,6.47222222222222,6.88888888888889,6.61111111111111,5.66666666666667,5.80555555555556,4.80555555555556,0.444444444444444,0.705882352941177,8.89841871127797,9.51668398191864,7.64767495333613,10,2.91818833492124,4.10001466585326,3.8278346457292,8.76240005727931
"2442",388,10,15,9,405,0,0,24,27,1,6,47,4,2,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4,4,4,22,17,15,15,15,16,0,3,8,8,8,8,7,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.52941176470588,8.35294117647059,8.41176470588235,6.64705882352941,8.23529411764706,6.11764705882353,5.88235294117647,5.11764705882353,0.294117647058824,0.0555555555555556,7.49871628681694,7.30589510859458,8.33099611508846,0,7.54186268516549,7.12344280028524,5.28327771905097,0,30,20,1,1,55,5,5,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,4,30,25,20,15,5,5,0,8,9,9,9,9,2,3,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91666666666667,6.44444444444444,6.41666666666667,6.83333333333333,6.5,5.88888888888889,6.13888888888889,4.97222222222222,0.5,0.235294117647059,10,10,9.85386163160484,4.15865993778526,0,1.15375814776783,2.92478570820188,6.09942221965965
"2443",389,11,15,1,397,0,1,21,15,1,1,52,3,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,4,20,30,20,20,0,10,0,6,10,10,2,10,6,6,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70588235294118,7.58823529411765,7.29411764705882,5.70588235294118,7.11764705882353,5.70588235294118,5.94117647058824,5.58823529411765,0.352941176470588,0.444444444444444,6.17707112021283,7.7606411976816,6.59772397423005,5.16495947630443,8.32000870988277,6.11259314120203,9.72839651191854,6.73498977225841,24,26,3,2,42,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,4,20,21,21,22,6,10,1,9,7,7,9,7,8,8,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44444444444444,7.27777777777778,7.77777777777778,7.75,7.30555555555556,5.22222222222222,7.22222222222222,6.16666666666667,0.888888888888889,0.705882352941177,10,4.65868188631066,6.64267437391513,7.03158227043381,7.37054591279803,6.06414887699528,0,5.42749601772703
"2444",389,11,15,10,406,0,0,21,15,1,1,52,3,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,4,20,30,20,20,0,10,0,4,10,10,10,10,10,8,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,7.23529411764706,7.88235294117647,7.76470588235294,7.76470588235294,6.02941176470588,6.29411764705882,5.29411764705882,0.352941176470588,0.444444444444444,9.71155081269007,3.20059594204159,9.62573539965672,8.24309070638904,8.10156883452901,6.69375943876101,10,3.39984218142533,27,25,1,1,42,6,2,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,4,20,20,20,20,20,0,1,6,6,7,9,7,3,7,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.61111111111111,7.33333333333333,7.77777777777778,7.75,7.30555555555556,5.5,7.27777777777778,6.27777777777778,0.888888888888889,0.764705882352941,4.0859805077419,7.64969035239245,6.83734270199526,10,10,3.90713130945458,8.04798848573213,5.76602256840206
"2445",389,11,15,11,407,0,1,21,15,1,1,52,3,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,4,20,30,20,20,0,10,0,9,10,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8.70588235294118,8.23529411764706,6.94117647058824,7.47058823529412,7.35294117647059,7.17647058823529,6,0.764705882352941,0.444444444444444,7.22165246282732,6.15206350561246,6.3585722636882,7.84175481922117,6.02217967315408,6.93494380113194,7.38703852338931,7.28577125376667,24,25,1,1,42,4,2,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,4,30,15,15,15,15,10,0,6,7,8,8,6,4,5,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61111111111111,7.27777777777778,7.72222222222222,7.80555555555556,7.36111111111111,5.44444444444444,7.38888888888889,6.22222222222222,0.944444444444444,0.235294117647059,3.54706670622952,6.3029207821277,10,10,10,3.70142703483531,10,6.94657934174825
"2446",389,11,15,12,408,1,0,21,15,1,1,52,3,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,4,20,30,20,20,0,10,1,9,10,10,10,10,10,9,10,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58823529411765,6.88235294117647,6.70588235294118,6.82352941176471,7.05882352941176,6.11764705882353,6,5.23529411764706,0.470588235294118,0.388888888888889,7.20796533937293,4.01489630164264,6.48344977289057,7.02082212521442,5.5947039684271,7.0008101066606,6.30616720590029,6.11915094639158,24,26,1,1,42,7,1,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,4,20,10,20,20,10,20,1,7,7,8,8,7,8,7,8,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55555555555556,7.27777777777778,7.72222222222222,7.80555555555556,7.30555555555556,5.22222222222222,7.27777777777778,6.11111111111111,0.888888888888889,0.411764705882353,5.41027362733423,7.96330065596749,5.54263606460202,7.88092349194425,0.462852217302098,5.28766118411801,1.15946637384681,1.23367198993718
"2447",389,11,15,13,409,1,1,21,15,1,1,52,3,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,4,20,30,20,20,0,10,1,7,10,4,8,7,9,8,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,8.23529411764706,8.05882352941176,7.29411764705882,7.29411764705882,6.64705882352941,6.52941176470588,6,0.588235294117647,0.388888888888889,0,7.34871404135309,10,8.56542617772084,7.83090326142044,7.82642619486859,2.84660840048735,0,23,25,5,5,42,6,3,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,4,20,15,20,20,10,15,1,6,8,9,8,8,6,6,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61111111111111,7.22222222222222,7.66666666666667,7.80555555555556,7.25,5.33333333333333,7.33333333333333,6.22222222222222,0.888888888888889,0.235294117647059,3.09490064652347,4.06692913568666,8.51756860948729,5.99846028269258,4.53809042112053,5.46077596895181,2.33468856267867,6.90033934397166
"2448",389,11,15,14,410,1,1,21,15,1,1,52,3,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,4,20,30,20,20,0,10,1,7,10,10,10,7,9,8,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23529411764706,7.94117647058824,8,7.47058823529412,7.35294117647059,6.58823529411765,7,6,0.705882352941177,0.388888888888889,9.54832751644163,6.7866459676994,8.93688681665008,6.08437180406597,7.04388772821501,7.49510936894904,6.7448494209563,7.76871016118858,27,26,8,8,55,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,4,20,20,20,20,10,10,1,7,5,8,4,10,5,8,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.55555555555556,7.38888888888889,7.72222222222222,8.02777777777778,7.13888888888889,5.38888888888889,7.22222222222222,6.11111111111111,0.888888888888889,0.176470588235294,4.01691692810893,8.46848992300682,7.42876943520783,10,10,4.40271282787057,10,0
"2449",389,11,15,15,411,0,1,21,15,1,1,52,3,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,4,20,30,20,20,0,10,0,6,8,9,8,10,6,6,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08823529411765,7.76470588235294,7.94117647058824,7.82352941176471,7.94117647058824,6.64705882352941,6.64705882352941,5.47058823529412,0.529411764705882,0.444444444444444,6.55137704591979,7.40097245142567,8.99677351612805,6.85387946513969,7.39277787952995,3.12998320407598,6.93734386122307,10,34,22,8,2,80,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,4,35,15,15,25,10,0,1,10,10,9,8,7,5,10,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.38888888888889,7.11111111111111,7.66666666666667,7.80555555555556,7.30555555555556,5.38888888888889,7.11111111111111,6.16666666666667,0.888888888888889,0.176470588235294,4.20979423609239,7.24857376953525,6.15908622496239,9.18558137782014,0,4.91584144597137,0.100059870758149,8.96120276236373
"2450",389,11,15,16,412,0,1,21,15,1,1,52,3,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,4,20,30,20,20,0,10,0,5,10,9,5,10,6,7,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76470588235294,7.29411764705882,7.52941176470588,6.82352941176471,7.23529411764706,5.70588235294118,6,5.41176470588235,0.352941176470588,0.444444444444444,10,10,8.10698577405802,3.43786061427339,9.21300690941,6.17849743187155,7.19957745123552,7.34747985264541,27,25,1,1,42,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,4,75,5,5,5,5,5,1,8,8,9,9,8,7,7,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.22222222222222,7.66666666666667,7.75,7.25,5.27777777777778,7.27777777777778,6.33333333333333,0.888888888888889,0.470588235294118,4.38651643979015,5.86803760511791,8.40755444867913,10,8.23131907197318,5.13351624728859,3.01757061425581,10
"2451",389,11,15,17,413,1,1,21,15,1,1,52,3,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,4,20,30,20,20,0,10,1,7,10,8,6,7,6,6,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88235294117647,7.94117647058824,7.94117647058824,7.05882352941176,7.52941176470588,6.23529411764706,7.17647058823529,5.29411764705882,0.588235294117647,0.388888888888889,6.67250293186331,3.1926877820969,10,6.23481828199733,0,5.99687370120323,6.69050599763111,3.72483135153076,26,26,5,3,42,5,2,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,4,10,10,30,30,5,15,1,9,8,6,7,6,7,8,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.44444444444444,7.22222222222222,7.83333333333333,7.86111111111111,7.36111111111111,5.27777777777778,7.22222222222222,6.16666666666667,0.888888888888889,0,7.63891721842515,7.45442915111489,8.07523107752971,10,4.8243524515577,3.05220430812842,0,10
"2452",389,11,15,18,414,0,1,21,15,1,1,52,3,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,4,20,30,20,20,0,10,0,8,10,10,6,10,2,6,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35294117647059,7.29411764705882,7.58823529411765,6.11764705882353,7.64705882352941,5.35294117647059,5.76470588235294,4.41176470588235,0.470588235294118,0.444444444444444,4.89820284299553,7.54510433663913,6.57390728965269,7.3122038344188,7.86995627905914,5.02531496805623,5.70481312046993,0,29,27,2,10,55,1,1,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,4,95,1,1,1,1,1,1,10,10,10,10,10,5,9,5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.38888888888889,7.11111111111111,7.61111111111111,7.69444444444444,7.13888888888889,5.38888888888889,7.16666666666667,6.27777777777778,0.888888888888889,1,3.95272979741274,7.75060422562769,7.79951718711519,0,9.04192926732732,2.57923379687405,3.24220274843978,5.11915236433544
